bin_key,bin_size_m,domain,recording_id,osm_way_id,bin_index,direction,n_samples,mean_heading_deg,mean_match_quality,mean_snap_distance_m,first_timestamp_ns,last_timestamp_ns,road_lanes,road_maxspeed_kph,curvature_1_per_m,distance_to_junction_m,distance_to_roundabout_m,distance_to_traffic_signals_m,distance_to_crossing_m,distance_to_stop_m,distance_to_give_way_m,road_class,road_oneway,road_surface,road_is_roundabout,road_bridge,road_tunnel,road_is_service,against_oneway
w717185016_b0_A,50.0,car,car_2e84f0c3e245,717185016,0,A,5,101.90141943446044,0.6079136925688271,18.591958857076257,1346118210139,1350118211545,2.0,,,14.840615956623342,84.10527031900034,305.4560722694196,32.67688088997454,370.5132980598991,524.7594654777533,unclassified,,asphalt,False,False,False,False,False
w717185017_b0_A,50.0,car,car_2e84f0c3e245,717185017,0,A,4,103.82225770705313,0.4757796807919113,19.67176385889179,1338118207430,1341118208420,,,3.881993478588824e-06,23.010383211596128,169.5662758758287,275.35226414791856,22.694380305938346,463.5473487431622,572.9438059685626,unclassified,,asphalt,False,False,False,False,False
w717185017_b1_A,50.0,car,car_2e84f0c3e245,717185017,1,A,3,103.81173593912274,0.5388545206513328,18.871536771678528,1342118208785,1345118209774,,,3.881993478588824e-06,26.46358215569768,137.65631433983123,284.9064333569562,13.411936325044922,420.9092530450321,549.6560582434599,unclassified,,asphalt,False,False,False,False,False
w718496900_b0_A,50.0,car,car_2e84f0c3e245,718496900,0,A,1,145.85176654084094,0.7135902594630246,5.75229380475211,1357118214045,1357118214045,,,0.1092148473458151,15.647854417344568,0.483493378309846,340.1419705795915,10.644806122908983,300.8230682498829,510.4231212017381,unclassified,True,asphalt,True,False,False,False,False
w72561441_b0_B,50.0,car,car_2e84f0c3e245,72561441,0,B,3,112.49484337688568,0.7775405537151018,4.882113276761573,1203118150087,1205118151024,2.0,50.0,0.0007379502532812,12.08109566315994,161.1503878097367,1048.0347328558337,47.428669010112685,1500.368774357028,1450.7314432990167,secondary,,asphalt,False,False,False,False,False
w72561441_b10_B,50.0,car,car_2e84f0c3e245,72561441,10,B,3,130.00592093064117,0.8939842352257005,6.901857796358327,1170118135452,1172118136337,2.0,50.0,0.0003241289120236,10.751371576497446,640.8987719941232,1538.0325833963714,10.95237889952862,1985.146464761062,1906.025703557298,secondary,,asphalt,False,False,False,False,False
w72561441_b11_B,50.0,car,car_2e84f0c3e245,72561441,11,B,3,130.67980490542465,0.7694966849812427,7.292832355618125,1167118134150,1169118135035,2.0,50.0,0.0003241289120236,33.09466537044481,606.5401765884125,1579.7976818789818,45.54375035115234,2022.7818664995584,1939.3095878578745,secondary,,asphalt,False,False,False,False,False
w72561441_b1_B,50.0,car,car_2e84f0c3e245,72561441,1,B,4,113.74646637123487,0.7615751710312721,5.31837882938807,1199118148212,1202118149618,2.0,50.0,0.0007379502532812,58.29161684344884,209.86546531484765,1097.7679644903665,97.31042937281856,1548.4264696304708,1494.2961074322309,secondary,,asphalt,False,False,False,False,False
w72561441_b2_B,50.0,car,car_2e84f0c3e245,72561441,2,B,3,113.74646637123487,0.7486064647561065,5.608905685119873,1196118146858,1198118147795,2.0,50.0,0.0002090077742837,111.00526724024331,261.76235182748854,1150.34567834422,150.0240241427845,1599.293425063309,1540.6687456265718,secondary,,asphalt,False,False,False,False,False
w72561441_b3_B,50.0,car,car_2e84f0c3e245,72561441,3,B,3,113.38334704188024,0.6960148102228739,7.345913634380999,1193118145504,1195118146389,2.0,50.0,0.0013198486924538,132.95011593566014,307.586934543459,1196.527522303043,136.9400137374922,1644.0834107401172,1581.7634986459973,secondary,,asphalt,False,False,False,False,False
w72561441_b4_B,50.0,car,car_2e84f0c3e245,72561441,4,B,3,102.70551037559004,0.6214780640565386,11.635799946726271,1190118144149,1192118145035,2.0,50.0,0.0038768563319083,89.22773855120862,355.2577768350936,1243.7851461732018,89.96690426586413,1691.1012132194628,1625.9121540104122,secondary,,asphalt,False,False,False,False,False
w72561441_b5_B,50.0,car,car_2e84f0c3e245,72561441,5,B,3,96.81335255483803,0.5933015503770408,14.02219211273525,1187118142795,1189118143681,2.0,50.0,0.0007423967667359,42.03857879655365,402.078443724368,1288.6439188697666,42.85037605511163,1738.2935171555348,1672.1755841345046,secondary,,asphalt,False,False,False,False,False
w72561441_b6_B,50.0,car,car_2e84f0c3e245,72561441,6,B,4,97.18738565438906,0.5524868984161502,16.345637199105035,1183118141077,1186118142379,2.0,50.0,0.0001194314278373,19.074525945264693,458.0554530137165,1342.0332297230275,18.91754281974209,1794.7875588257907,1727.9948552318183,secondary,,asphalt,False,False,False,False,False
w72561441_b7_B,50.0,car,car_2e84f0c3e245,72561441,7,B,1,97.3120625670852,0.5810852331847165,17.23358969343778,1182118140608,1182118140608,2.0,50.0,0.0014033947635576,52.37953855688209,495.6366860722765,1377.9822748513136,51.69751164561784,1832.632966688508,1765.3681296011823,secondary,,asphalt,False,False,False,False,False
w72561441_b8_B,50.0,car,car_2e84f0c3e245,72561441,8,B,4,116.28169831957337,0.7180896211273344,3.1068915557937844,1176118138056,1179118139358,2.0,50.0,0.0060153345797804,91.38422489471232,558.5593565760638,1439.721394638059,91.23828267605964,1895.35065803748,1825.975225266493,secondary,,asphalt,False,False,False,False,False
w72561441_b9_B,50.0,car,car_2e84f0c3e245,72561441,9,B,3,128.6580597382807,0.8619146977351311,4.817501145392521,1173118136754,1175118137639,2.0,50.0,0.0022404050128808,43.63089421886127,609.9945177551518,1493.5832749675817,43.43242385706213,1944.937491592464,1870.429172024289,secondary,,asphalt,False,False,False,False,False
w72561466_b0_B,50.0,car,car_2e84f0c3e245,72561466,0,B,1,106.7610032365862,0.7794847961333683,5.569195221946391,1206118151493,1206118151493,2.0,50.0,,3.20740881720251,134.37398793814697,1020.9848970014076,20.253748040000705,1473.8362482615871,1426.4948961025311,secondary,,asphalt,False,True,False,False,False
w72561505_b0_A,50.0,car,car_2e84f0c3e245,72561505,0,A,6,119.79178753691926,0.4607151185209757,8.132874712977795,1214118155139,1220118157951,2.0,50.0,0.016629534654635,26.67764218411737,13.565045413052026,903.6635199249062,11.270212015191412,1351.302548125582,1310.545405755112,secondary,True,asphalt,False,False,False,False,False
w862981944_b0_B,50.0,car,car_2e84f0c3e245,862981944,0,B,6,130.83518594376133,0.6903840702645715,5.820562458611384,1277118183160,1282118185243,2.0,50.0,0.0032776009049798,15.93848054963734,215.88368395812316,413.7765566819549,97.99910805447536,892.737739724013,936.2358365139044,secondary,,asphalt,False,False,False,False,False
w862981944_b1_B,50.0,car,car_2e84f0c3e245,862981944,1,B,4,126.87758898474482,0.7553884192537478,7.749540340021107,1273118181493,1276118182743,2.0,50.0,1.578826984720592e-05,3.710095612819946,231.78775826845276,465.3677404397207,148.876288618344,932.4863079215168,960.6578909711128,secondary,,asphalt,False,False,False,False,False
w862981944_b2_B,50.0,car,car_2e84f0c3e245,862981944,2,B,5,127.5900940445267,0.7607426953083737,6.791486301932518,1268118179410,1272118181076,2.0,50.0,0.0005220211643075,5.399153853652745,257.6288391203572,517.532096338839,200.5936917907542,974.4117620041384,988.3598800544336,secondary,,asphalt,False,False,False,False,False
w862981944_b3_B,50.0,car,car_2e84f0c3e245,862981944,3,B,4,129.24624732026783,0.7594485740743748,7.320054795192892,1264118177639,1267118178941,2.0,50.0,0.0007791925813787,10.114988339242576,277.9697634170724,569.0256738719712,251.95200448976303,1015.8303112117676,1016.2666678345914,secondary,,asphalt,False,False,False,False,False
w862981944_b4_B,50.0,car,car_2e84f0c3e245,862981944,4,B,5,125.80222159107002,0.7046719907165938,9.697380488743324,1259118175451,1263118177222,2.0,50.0,0.0019207144704344,6.204116899845575,239.57693152535467,616.6223303542147,270.2485974689892,1055.1236017040112,1043.9990163408424,secondary,,asphalt,False,False,False,False,False
w862981944_b5_B,50.0,car,car_2e84f0c3e245,862981944,5,B,6,120.25869024914118,0.576104081257013,13.060727537364931,1253118172847,1258118175035,2.0,50.0,0.0022194836003355,7.512422391074874,190.0663956530325,667.9731412101261,221.92969972839947,1100.5136421251173,1078.8197263385778,secondary,,asphalt,False,False,False,False,False
w862981944_b6_B,50.0,car,car_2e84f0c3e245,862981944,6,B,4,111.1798940080382,0.3697734618321373,24.04986819434852,1249118171128,1252118172431,2.0,50.0,0.0043783587928049,12.036533188104592,141.58585739879052,716.8745085784711,172.2434596414786,1147.1357645538671,1117.5466662204872,secondary,,asphalt,False,False,False,False,False
w862981944_b7_B,50.0,car,car_2e84f0c3e245,862981944,7,B,3,102.7046449015736,0.3301476050958318,25.5987144046411,1246118169826,1248118170660,2.0,50.0,0.0005048816241052,20.115804348469958,94.61300691195504,761.3103965083565,125.91152394017944,1193.6916814292672,1159.5343121489216,secondary,,asphalt,False,False,False,False,False
w862981944_b8_B,50.0,car,car_2e84f0c3e245,862981944,8,B,2,102.7046449015736,0.3316335189943684,25.004973417195195,1244118168941,1245118169358,2.0,50.0,0.0005048816241052,15.062692515101697,56.21305657114205,797.0180483705454,89.52109643914613,1232.0263423159406,1195.0606353657845,secondary,,asphalt,False,False,False,False,False
w862981949_b0_B,50.0,car,car_2e84f0c3e245,862981949,0,B,9,139.82511460949144,0.4944828823155529,5.017483749366403,1283118185712,1291118189097,2.0,,,11.325517843725846,201.43037991719973,376.9158777415755,60.90082264539748,868.0994246753501,924.2317241863688,secondary,,asphalt,False,False,False,False,False
w862981953_b0_A,50.0,car,car_2e84f0c3e245,862981953,0,A,1,57.08102402621482,0.4045955338234036,13.815404638973574,1362118215764,1362118215764,,,0.1107240057678557,16.26490054498632,0.4140018069705207,349.78880289814566,6.428873438636988,288.79735673785353,499.7625749225567,unclassified,True,asphalt,True,False,False,False,False
w1214300216_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1214300216,0,A,2,119.91699611591196,0.9640696799689484,2.9218967670150238,2660248131507,2661248131507,2.0,50.0,9.370460645555244e-06,27.67803076972925,649.0130993011107,648.3445901541807,636.3149177632364,6056.647444673227,3274.821998390135,primary,,asphalt,False,False,False,False,False
w1214300216_b1_A,50.0,motorcycle,motorcycle_5ab8604a14df,1214300216,1,A,3,119.91699611591196,0.96074053106096,2.541304092752044,2662248131455,2664248131403,2.0,50.0,9.370460645555244e-06,73.6516003157776,694.9792393645084,602.3710418568887,590.4478044578918,6010.702197737605,3294.685075672651,primary,,asphalt,False,False,False,False,False
w1214300216_b2_A,50.0,motorcycle,motorcycle_5ab8604a14df,1214300216,2,A,4,119.91699611591196,0.9725615400161084,1.6447513541554004,2665248131351,2668248131247,2.0,50.0,9.370460645555244e-06,123.26442915342002,744.580254055234,552.7582398278922,540.9696892768591,5961.12041129812,3316.687414939804,primary,,asphalt,False,False,False,False,False
w1214300216_b3_A,50.0,motorcycle,motorcycle_5ab8604a14df,1214300216,3,A,4,119.91699611591196,0.9594079661132058,2.710748517015152,2669248131195,2672248131039,2.0,50.0,9.370460645555244e-06,172.10633873227266,793.4028033564333,503.91636187846655,492.2873074091966,5912.309576101439,3338.9325119371438,primary,,asphalt,False,False,False,False,False
w1214300216_b4_A,50.0,motorcycle,motorcycle_5ab8604a14df,1214300216,4,A,4,119.91699611591196,0.9675966938949496,2.3445048897637832,2673248130986,2676248130882,2.0,50.0,9.370460645555244e-06,169.72890394175326,848.6662797771577,448.6334268324392,437.2278419807728,5857.062391479184,3364.785880012714,primary,,asphalt,False,False,False,False,False
w1214300216_b5_A,50.0,motorcycle,motorcycle_5ab8604a14df,1214300216,5,A,4,119.91699611591196,0.9756890589874688,1.755598274900925,2677248130882,2680248130778,2.0,50.0,9.370460645555244e-06,116.53385406614922,901.8447865901996,395.4384308081056,384.307218692274,5803.902415797322,3390.315841867267,primary,,asphalt,False,False,False,False,False
w1214300216_b6_A,50.0,motorcycle,motorcycle_5ab8604a14df,1214300216,6,A,5,119.91699611591196,0.9779107594247352,1.4506345213058849,2681248130726,2685248130622,2.0,50.0,9.370460645555244e-06,72.37079523469602,945.995547949058,351.2754292773937,340.43805077375026,5759.768975233226,3412.00336728002,primary,,asphalt,False,False,False,False,False
w1214300216_b7_A,50.0,motorcycle,motorcycle_5ab8604a14df,1214300216,7,A,5,119.91699611591196,0.9770184706586652,1.481026953096821,2686248130622,2690248130466,2.0,50.0,9.370460645555244e-06,27.242215518395728,991.112698018878,306.14692534704096,295.7010244367975,5714.671135877652,3434.6118972956706,primary,,asphalt,False,False,False,False,False
w1214300216_b8_A,50.0,motorcycle,motorcycle_5ab8604a14df,1214300216,8,A,4,119.79874546011098,0.976887196039542,1.7818939487926964,2691248130414,2694248130309,2.0,50.0,9.370460645555244e-06,10.836254747297184,1038.0070519661654,259.240908928824,249.35821630821948,5667.796053637132,3458.61020122425,primary,,asphalt,False,False,False,False,False
w1265232969_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1265232969,0,A,2,308.9452408780569,0.655105129208133,2.3042745131847124,3100248148851,3101248148955,1.0,,0.0957039312866997,6.321348034032258,1.1753962446480162,172.71430442034887,6.321348034032258,8.026127925631029,176.3178200523525,tertiary,True,asphalt,True,False,False,False,False
w1265232972_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1265232972,0,A,1,316.8684466198816,0.8227425697989663,6.817122455272634,3102248149059,3102248149059,1.0,,,6.568112482930748,0.8521467412238528,179.74316299965952,6.568112482930748,10.71240765513993,183.468820907939,tertiary,True,asphalt,False,False,False,False,False
w1265232973_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1265232973,0,A,1,118.60555317631466,0.6979805533945808,0.3326954390712301,3097248148486,3097248148486,1.0,,,3.414212336736319,0.301758703161942,169.84942372145414,13.245385372445703,15.427317857037531,195.2115006181699,unclassified,True,asphalt,False,False,False,False,False
w1265232977_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1265232977,0,A,4,344.0228868289656,0.9038171843122984,5.613366041503134,3103248149164,3106248149528,,,0.0001880758251641,19.986301118148745,29.6875438009013,208.9014490482823,23.293476927542653,18.852603945999096,191.2739535087348,tertiary,,,False,False,False,False,False
w1265232977_b1_A,50.0,motorcycle,motorcycle_5ab8604a14df,1265232977,1,A,2,345.0847117103904,0.9693952923285756,2.38000511682163,3107248149632,3108248149737,,,0.0007173764892545,13.204396883291652,84.52767978883742,262.85070429034926,78.13827518980943,73.69742688049513,209.82524111341172,tertiary,,,False,False,False,False,False
w1265232977_b2_A,50.0,motorcycle,motorcycle_5ab8604a14df,1265232977,2,A,2,346.1493750752852,0.9604599258176842,2.6614358747318145,3109248149841,3110248149893,,,0.0004337527318076,24.37363511959944,138.50054151907625,316.05054416762323,122.9371605624356,127.67725515390006,207.2735981328738,tertiary,,,False,False,False,False,False
w1265232977_b3_A,50.0,motorcycle,motorcycle_5ab8604a14df,1265232977,3,A,1,348.2926116846518,0.9597572758076812,3.0567834407069188,3111248149997,3111248149997,,,0.0009853103302789,68.04425343663034,182.13302405080424,359.060318342648,116.2489208373792,171.3177925019887,163.75934782114987,tertiary,,,False,False,False,False,False
w1265232977_b4_A,50.0,motorcycle,motorcycle_5ab8604a14df,1265232977,4,A,2,350.9480067982207,0.9633706823962068,2.750798757887001,3112248150101,3113248150205,,,0.000688396170104,96.62148149933309,148.648083178792,400.3005603588689,106.42605739740648,213.22693100787396,121.8621553984267,tertiary,,,False,False,False,False,False
w1265232977_b5_A,50.0,motorcycle,motorcycle_5ab8604a14df,1265232977,5,A,3,352.59680394183846,0.9805989773091114,1.2438371542806672,3114248150309,3116248150518,,,0.000439519747187,62.24557841652904,88.40689903524593,459.726318847336,67.05043336320453,273.6864342413591,61.298960295207074,tertiary,,,False,False,False,False,False
w1265232977_b6_A,50.0,motorcycle,motorcycle_5ab8604a14df,1265232977,6,A,3,352.9698641861516,0.902475862234338,2.53004041856671,3117248150622,3119248150830,,,0.0011539234990178,10.78091800114546,35.65145363705725,507.0154516546149,13.58219879199841,327.687735439706,12.61000490656726,tertiary,,,False,False,False,False,False
w1283410827_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1283410827,0,A,5,94.47010242495811,0.83286305830385,6.341344701257652,2354248122914,2358248123747,,,0.0294218089036169,71.61539435950304,2.099970191657828,1844.3693613389053,34.818176778935346,10901.548688350416,5234.651126140012,primary,True,,True,False,False,False,False
w1283410827_b1_A,50.0,motorcycle,motorcycle_5ab8604a14df,1283410827,1,A,1,15.583726850091548,0.4898225358736148,5.47015340372667,2359248123955,2359248123955,,,0.0425023596908355,54.100718396987176,1.0046700101364672,1842.1878978610548,60.39752891792023,10884.930796933842,5241.190608641044,primary,True,,True,False,False,False,False
w1298332694_b0_B,50.0,motorcycle,motorcycle_5ab8604a14df,1298332694,0,B,2,122.44512068759634,0.9719021571070616,1.2114981431222416,2632248132497,2633248132445,2.0,50.0,,24.05836803014589,129.06910774111898,1168.5109980882771,320.3219182958089,6576.428867288957,3091.9567341702714,primary,,asphalt,False,False,False,False,False
w1298332694_b1_B,50.0,motorcycle,motorcycle_5ab8604a14df,1298332694,1,B,3,122.44512068759634,0.9545817801379224,3.015021625739088,2629248132653,2631248132549,2.0,50.0,,44.331929514005736,82.38149577514726,1215.1889136902676,273.61903034910324,6623.0132629833615,3081.073536015744,primary,,asphalt,False,False,False,False,False
w1298332694_b2_B,50.0,motorcycle,motorcycle_5ab8604a14df,1298332694,2,B,1,122.44512068759634,0.9501984639611128,3.855927759701191,2628248132705,2628248132705,2.0,50.0,,14.326269176448664,47.90507295549434,1249.691045941172,239.1034611951735,6657.445619743532,3073.416735271664,primary,,asphalt,False,False,False,False,False
w1310475486_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1310475486,0,A,3,103.40889901308672,0.8693859145769314,3.265242963124727,2622248133070,2624248132966,2.0,50.0,0.0353341893443084,35.86046531975716,2.043143802629283,1316.7379484819012,172.9283667076493,6724.885162734058,3043.314227675297,primary,True,asphalt,True,False,False,False,False
w1310475486_b3_A,50.0,motorcycle,motorcycle_5ab8604a14df,1310475486,3,A,1,160.93512114798415,0.7997363082381528,0.4111105084032452,2620248133174,2620248133174,2.0,50.0,0.0355536830780817,39.379327491297495,2.205665456308232,1343.489441698822,145.87726875755925,6751.521541914408,3040.69388566443,primary,True,asphalt,True,False,False,False,False
w1310475487_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1310475487,0,A,3,113.72810662277271,0.9398196602326522,3.080754369563006,2625248132914,2627248132810,1.0,50.0,0.0001942578040684,18.18373827955903,17.066082119194025,1282.073102561744,206.7497269104779,6689.8592374789005,3063.916179759068,primary,True,asphalt,False,False,False,False,False
w1310475488_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1310475488,0,A,7,125.71495622579629,0.9307087744869496,2.0420634957887858,2613248133487,2619248133226,1.0,50.0,,20.558464467043542,12.01157886296698,1361.4974515932342,127.45082351395637,6769.326226130263,3042.8077768860644,primary,True,asphalt,False,False,False,False,False
w1340044076_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1340044076,0,A,3,118.22623831642456,0.938071043067592,1.3654448464288311,2271248155466,2273248154164,2.0,50.0,0.0057440471976054,18.82723234844877,116.84621564130926,2079.5382557975736,787.2837387492532,11397.823010537291,4949.000486784927,primary,True,asphalt,False,False,False,False,False
w1340044076_b1_A,50.0,motorcycle,motorcycle_5ab8604a14df,1340044076,1,A,3,99.28382284470771,0.9670166068603506,1.9766840146346043,2274248153538,2276248152236,2.0,50.0,0.0059205740489152,70.72104545342967,64.85551048136313,2028.5174968668496,735.9248809623181,11346.550622741326,4914.227608491016,primary,True,asphalt,False,False,False,False,False
w1340044076_b2_A,50.0,motorcycle,motorcycle_5ab8604a14df,1340044076,2,A,3,116.9936290551155,0.9152184545850944,2.496540945121589,2277248151559,2279248150257,2.0,50.0,0.019783885105631,112.74224468372324,22.18636321207798,1987.6354824384107,694.6709753143095,11305.296309175375,4889.271955196,primary,True,asphalt,False,False,False,False,False
w137735208_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,137735208,0,A,3,71.74858954353178,0.9651539867229656,2.787298628513984,3083248147132,3085248147289,,,1.7357681346948655e-05,17.486531750815,111.175871033762,285.5207002225153,103.60161533991396,171.8233254331842,382.9530855702978,unclassified,,asphalt,False,True,False,False,False
w137735208_b1_A,50.0,motorcycle,motorcycle_5ab8604a14df,137735208,1,A,2,71.74858954353178,0.9684388245639186,2.310737689359088,3086248147393,3087248147497,,,1.7357681346948655e-05,23.48142219229106,139.84831406215216,248.1094869398113,126.80000127229972,123.8334231448504,334.9814272934542,unclassified,,asphalt,False,True,False,False,False
w137735208_b2_A,50.0,motorcycle,motorcycle_5ab8604a14df,137735208,2,A,4,71.74858954353178,0.9769529245233292,1.7939477821678231,3088248147601,3091248147862,,,1.7357681346948655e-05,30.41595499218172,88.59630190389755,213.3726432644793,75.54612830446113,72.57955009450585,283.7545716028053,unclassified,,asphalt,False,True,False,False,False
w137735208_b3_A,50.0,motorcycle,motorcycle_5ab8604a14df,137735208,3,A,4,71.74858954353178,0.976190825975266,1.2890911433808732,3092248147966,3095248148278,,,1.7357681346948655e-05,20.531515884688805,33.591259683046715,184.25596698084271,20.531515884688805,17.564936530105303,228.7815637602858,unclassified,,asphalt,False,True,False,False,False
w137735210_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,137735210,0,A,1,73.20789798722262,0.9243711715412488,1.213114958726989,3096248148382,3096248148382,,,,5.037345736976883,8.074974002032539,174.5727476458193,5.037345736976883,8.003236423450321,203.2346767322753,unclassified,,,False,True,False,False,False
w1396640493_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1396640493,0,A,1,177.20325097141867,0.6954981650976451,10.26274418420769,2282248148278,2282248148278,,,0.0159586735251826,100.95895073951424,0.0,1951.265517201496,658.9120500264427,11269.464277583776,4849.704948553523,secondary,True,,False,False,False,False,False
w1396640495_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,1396640495,0,A,4,30.885615439193757,0.962108032285608,1.316571823739179,2291248142237,2294248140205,1.0,,0.0150448628987604,46.88668696891512,18.4881408331192,1910.815296460758,618.2605831560035,11225.74203226293,4863.357930035811,primary,True,asphalt,False,False,False,False,False
w1396640495_b1_A,50.0,motorcycle,motorcycle_5ab8604a14df,1396640495,1,A,1,54.856950593117126,0.9846223522247882,0.4377476534706405,2295248139528,2295248139528,1.0,,0.0049798508530052,14.844332205882733,48.82297325804482,1904.8629924091408,613.9278299790245,11217.766415429274,4877.02382339627,primary,True,asphalt,False,False,False,False,False
w158294632_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,158294632,0,A,4,120.02625313751967,0.9704320654037436,1.7209183888935304,2602248133903,2605248133747,2.0,50.0,0.0002396842096764,8.654215335128765,158.25751154201978,1510.6771864862767,23.52318183205149,6918.423171768017,3013.305753706305,primary,,asphalt,False,False,False,False,False
w158294632_b1_A,50.0,motorcycle,motorcycle_5ab8604a14df,158294632,1,A,4,119.00894517105792,0.9706227053169508,2.364790043949836,2606248133695,2609248133591,2.0,50.0,0.0002396842096764,31.8869684578549,104.07517285024193,1456.1619310842466,33.3920998330663,6863.917600023817,3023.899894114996,primary,,asphalt,False,False,False,False,False
w158294632_b2_A,50.0,motorcycle,motorcycle_5ab8604a14df,158294632,2,A,3,119.00894517105792,0.9712955575089084,2.293635127729763,2610248133591,2612248133487,2.0,50.0,0.0002396842096764,24.744269660117,54.77816984989502,1406.6949203270708,82.2381501308916,6814.447641982747,3034.642464377859,primary,,asphalt,False,False,False,False,False
w158294633_b1_A,50.0,motorcycle,motorcycle_5ab8604a14df,158294633,1,A,3,161.23625352062152,0.8596977713287743,3.2624167742825065,2478248137028,2480248136924,2.0,50.0,0.0294142351521772,41.231967710306805,1.7257289623147445,556.9213824864019,257.307491263117,8762.234871919787,3267.614728329253,primary,True,asphalt,True,False,False,False,False
w158294633_b2_A,50.0,motorcycle,motorcycle_5ab8604a14df,158294633,2,A,3,101.6758858428226,0.8832963018307343,2.5530384899812253,2481248136924,2483248136872,2.0,50.0,0.0292684401679156,68.15491690055408,2.742685225717404,588.2781440066234,233.5762890145652,8730.749711355258,3249.6104108109816,primary,True,asphalt,True,False,False,False,False
w159924594_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,159924594,0,A,2,180.07726658997362,0.9575351913069314,3.2488590464059395,2431248135257,2432248135362,2.0,50.0,,25.85695476179979,304.8247374720363,817.3817215466138,358.9175871623808,9420.682095206834,4256.871706956406,primary,,asphalt,False,True,False,False,False
w159924594_b1_A,50.0,motorcycle,motorcycle_5ab8604a14df,159924594,1,A,2,180.07726658997362,0.949989840216013,3.9146192979695114,2433248135466,2434248135570,2.0,50.0,,20.44898282603689,264.30143472538504,778.802470704709,319.1825651378846,9397.346296815676,4214.496908987594,primary,,asphalt,False,True,False,False,False
w159924597_b0_A,50.0,motorcycle,motorcycle_5ab8604a14df,159924597,0,A,2,179.0348718951207,0.94747879749708,4.181019180229423,2435248135674,2436248135726,2.0,50.0,,26.50189947294416,220.4794840173,736.814326999134,276.35247876552626,9371.233206093806,4167.619615884963,primary,,asphalt,False,False,False,False,False
w159924597_b1_A,50.0,motorcycle,motorcycle_5ab8604a14df,159924597,1,A,2,179.0348718951207,0.953171344671576,3.129928495185456,2437248135830,2438248135934,2.0,50.0,,64.43826451293211,174.8560517259843,692.034351243994,231.77610205064883,9342.657611624929,4116.621140485178,primary,,asphalt,False,False,False,False,False
w159924597_b2_A,50.0,motorcycle,motorcycle_5ab8604a14df,159924597,2,A,2,179.0348718951207,0.9753679822827134,1.5844542941443078,2439248135987,2440248136091,2.0,50.0,,41.41826271125765,132.65719806409538,648.1942703006541,190.52130115384716,9314.27855415249,4065.633582882274,primary,,asphalt,False,False,False,False,False
w159924597_b3_A,50.0,motorcycle,motorcycle_5ab8604a14df,159924597,3,A,1,179.0348718951207,0.9853928143256724,0.7441339309033416,2441248136195,2441248136195,2.0,50.0,,3.663058991818684,105.25028476776106,615.7842472617534,162.84162545873187,9292.966863231592,4027.124672847865,primary,,asphalt,False,False,False,False,False
w178290527_b0_B,50.0,motorcycle,motorcycle_5ab8604a14df,178290527,0,B,3,127.2346501595718,0.9751552030458774,0.5970711680141395,2877248131195,2879248131299,2.0,50.0,0.0007674223089972,19.342181151480453,50.682697585765226,2280.251878472322,307.01327694666304,2673.0524338366736,2537.625990818829,primary,,asphalt,False,False,False,False,False
w178290527_b10_B,50.0,motorcycle,motorcycle_5ab8604a14df,178290527,10,B,2,129.3573626203131,0.971088051143728,2.2974176460800173,2855248130414,2856248130466,2.0,50.0,1.9310125819584257e-05,211.53251143494745,562.2017225254215,2287.748819613672,818.7689948011284,3157.166750086486,2999.192600704519,primary,,asphalt,False,False,False,False,False
w178290527_b11_B,50.0,motorcycle,motorcycle_5ab8604a14df,178290527,11,B,2,129.3573626203131,0.9739527832031234,1.5408216815802789,2853248130309,2854248130362,2.0,50.0,1.9310125819584257e-05,228.1826136245411,610.2727481927877,2239.784251440363,866.8307258761546,3203.10230882344,3043.4086103725585,primary,,asphalt,False,False,False,False,False
w178290527_b12_B,50.0,motorcycle,motorcycle_5ab8604a14df,178290527,12,B,2,129.3573626203131,0.9888153879028424,0.3163832961348478,2851248130205,2852248130257,2.0,50.0,0.0001250779647041,180.538963073277,602.0183286272456,2192.256497355662,914.4614789734992,3248.685568805506,3087.3406383326574,primary,,asphalt,False,False,False,False,False
w178290527_b13_B,50.0,motorcycle,motorcycle_5ab8604a14df,178290527,13,B,2,129.3573626203131,0.9824880241984258,0.9972837511320288,2849248130153,2850248130205,2.0,50.0,0.0001250779647041,133.5477493052413,555.0364768252155,2145.3831753419686,961.4429896776752,3293.7032904330126,3130.778917558042,primary,,asphalt,False,False,False,False,False
