bin_key,bin_size_m,domain_a,domain_b,osm_way_id,bin_index,paired,rejection_reason,centroid_distance_m,heading_difference_deg,direction_a,direction_b,n_samples_a,n_samples_b,match_quality_a,match_quality_b,pair_quality,first_timestamp_ns_a,first_timestamp_ns_b,last_timestamp_ns_a,last_timestamp_ns_b,road_lanes,road_maxspeed_kph,curvature_1_per_m,distance_to_junction_m,distance_to_roundabout_m,distance_to_traffic_signals_m,distance_to_crossing_m,distance_to_stop_m,distance_to_give_way_m,road_class,road_oneway,road_surface,road_is_roundabout,road_bridge,road_tunnel,road_is_service,against_oneway
w72561441_b2_B,20.0,car,motorcycle,72561441,2,False,only 1 samples in the sparser domain,1.2859525391859865,0.0,B,B,1,1,0.7792675836598255,0.9915590566954031,0.8790277755378625,1202118149618,2948248136924,1202118149618,2948248136924,2.0,50.0,0.000737950253281285,34.920857624485585,186.96761214893516,1074.4609047396855,73.93971232636187,1525.906890778659,1473.8470499010357,secondary,,asphalt,False,False,False,False,False
w72561441_b3_B,20.0,car,motorcycle,72561441,3,False,only 1 samples in the sparser domain,0.03914702827704547,0.0,B,B,1,1,0.75237898453162,0.9973854734937164,0.8662631642484814,1201118149149,2947248136820,1201118149149,2947248136820,2.0,50.0,0.000737950253281285,50.78225209301311,202.47892501174863,1090.2783116612682,89.8010724992852,1541.1835643076108,1487.7016270244833,secondary,,asphalt,False,False,False,False,False
w72561441_b4_B,20.0,car,motorcycle,72561441,4,True,,1.9735823810693025,0.0,B,B,2,2,0.7573270579668214,0.9966946737262363,0.8688059880918706,1199118148212,2945248136611,1200118148681,2946248136716,2.0,50.0,0.00047347901378251925,75.04271142548578,226.30278463761965,1114.4740721689682,114.06149850222202,1564.5737297632093,1508.9743021521722,secondary,,asphalt,False,False,False,False,False
w72561441_b5_B,20.0,car,motorcycle,72561441,5,False,only 1 samples in the sparser domain,5.0242289653861665,0.0,B,B,1,1,0.7541647717782813,0.9899353667293093,0.8640453575621241,1198118147795,2944248136560,1198118147795,2944248136560,2.0,50.0,0.00020900777428375358,100.68923515949227,251.56935041609822,1140.0548637265322,139.7079984554296,1589.3254873643384,1531.5482930360852,secondary,,asphalt,False,False,False,False,False
w72561441_b6_B,20.0,car,motorcycle,72561441,6,False,only 1 samples in the sparser domain,7.524364491919181,0.0,B,B,1,1,0.7553814632714168,0.9942841355489007,0.8666393743758036,1197118147327,2943248136455,1197118147327,2943248136455,2.0,50.0,0.00020900777428375358,118.56335903736634,269.22406110548997,1157.88500489378,157.58211067722124,1606.5936559427576,1547.3412299824877,secondary,,asphalt,False,False,False,False,False
w72561441_b7_B,20.0,car,motorcycle,72561441,7,False,only 1 samples in the sparser domain,2.6443138419729952,0.0,B,B,2,1,0.7292943540588996,0.9942424901954293,0.8515253576171338,1195118146389,2942248136351,1196118146858,2942248136351,2.0,50.0,0.00020900777428375358,136.57674180586486,287.0437985996906,1175.8554134405417,157.19881948341617,1624.009628448647,1563.302557066235,secondary,,asphalt,False,False,False,False,False
w72561441_b8_B,20.0,car,motorcycle,72561441,8,False,only 1 samples in the sparser domain,2.7612199001720588,0.0,B,B,1,1,0.6959555544448729,0.9949618435227978,0.8321353384278315,1194118145920,2941248136247,1194118145920,2941248136247,2.0,50.0,0.00020900777428375358,139.07732200524276,304.8172883669672,1193.7576465400548,139.63949035598185,1641.3711013655297,1579.2460781315367,secondary,,asphalt,False,False,False,False,False
w72561441_b9_B,20.0,car,motorcycle,72561441,9,False,only 1 samples in the sparser domain,0.7793811356131128,0.0,B,B,1,1,0.6697733273245707,0.9963667202911185,0.8169087179635509,1193118145504,2940248136195,1193118145504,2940248136195,2.0,50.0,0.003541530528793976,121.68445947645681,322.46108439319846,1211.4733503401246,122.31211279707166,1658.624784496549,1595.1655726595727,secondary,,asphalt,False,False,False,False,False
w72561466_b0_B,20.0,car,motorcycle,72561466,0,False,only 1 samples in the sparser domain,6.474242321962916,0.0,B,B,1,1,0.7794847961333683,0.983914439457847,0.8757547295067707,1206118151493,2952248137341,1206118151493,2952248137341,2.0,50.0,,4.854905614217804,127.95268513005357,1014.6435032708492,13.968511324699893,1467.4458732135254,1420.5511993434932,secondary,,asphalt,False,True,False,False,False
w72561505_b0_A,20.0,car,motorcycle,72561505,0,True,,0.8671831008509732,0.0,A,A,2,3,0.5487538921733366,0.914002218740631,0.7082106148519568,1214118155139,2961248138122,1215118155608,2963248138278,2.0,50.0,0.012448609015663381,12.188308585473584,25.409597003793348,918.1361923697154,15.39699739059572,1364.9320385816557,1322.377480756253,secondary,True,asphalt,False,False,False,False,False
w72561505_b1_A,20.0,car,motorcycle,72561505,1,True,,1.3475917774310302,1.61889533082838,A,A,2,3,0.5328646586075303,0.9030809853643875,0.6937001808859116,1216118156076,2964248138382,1217118156545,2966248138539,2.0,50.0,0.011354663748149618,29.11081077815272,10.004247940826728,901.3344854420207,3.444221802162668,1348.6992853393867,1307.9872427593425,secondary,True,asphalt,False,False,False,False,False
w862981944_b0_B,20.0,car,motorcycle,862981944,0,True,,3.0610597588946065,1.3350234362925733,B,B,3,2,0.6607271037792642,0.8512642310575969,0.7499688993135437,1280118184410,3013248141820,1282118185243,3014248141872,2.0,50.0,0.0046275847667465704,5.954239801287154,212.61570166802545,397.04793689720094,81.4149591779675,880.669819860243,929.5388763873807,secondary,,asphalt,False,False,False,False,False
w862981944_b10_B,20.0,car,motorcycle,862981944,10,False,only 1 samples in the sparser domain,0.19556591194898898,0.2655160380763846,B,B,2,1,0.7144309112306639,0.9745867360037527,0.8344308778302009,1262118176806,2994248140622,1263118177222,2994248140622,2.0,50.0,0.0004290972285245497,0.5121556609232613,254.2442592633986,601.2366241123262,284.1147443994903,1042.1287085574015,1034.5408820626774,secondary,,asphalt,False,False,False,False,False
w862981944_b11_B,20.0,car,motorcycle,862981944,11,True,,1.9954100278593063,2.4497556826749474,B,B,2,2,0.7027549541219524,0.9754744940101387,0.8279610699092258,1260118175920,2992248140518,1261118176337,2993248140570,2.0,50.0,0.0029151259650409857,6.377312831999218,236.55189996317569,619.847367201324,269.88069166858145,1057.6974468676895,1045.7470893173795,secondary,,asphalt,False,False,False,False,False
w862981944_b12_B,20.0,car,motorcycle,862981944,12,True,,3.0471547182981165,0.0,B,B,2,2,0.6818306180129574,0.9731198740735527,0.8145568888299096,1258118175035,2990248140414,1259118175451,2991248140466,2.0,50.0,0.002002883538245211,10.740198493786362,213.17083570251302,644.1114276894125,245.7832389769189,1078.9461808757046,1061.8501589349646,secondary,,asphalt,False,False,False,False,False
w862981944_b13_B,20.0,car,motorcycle,862981944,13,False,only 1 samples in the sparser domain,2.0050855663549014,0.8430533683119137,B,B,2,1,0.6347075456054161,0.9801123515844116,0.7887234655389014,1256118174149,2989248140362,1257118174618,2989248140362,2.0,50.0,0.0010906411114494359,1.94991918511839,196.6722808259566,661.2034633877253,228.74742839791256,1094.2186877759616,1073.7131164788234,secondary,,asphalt,False,False,False,False,False
w862981944_b14_B,20.0,car,motorcycle,862981944,14,True,,3.1891869307545004,1.3550027014601937,B,B,3,2,0.5041787943943558,0.9887119158642642,0.7060365300349398,1253118172847,2987248140257,1255118173733,2988248140309,2.0,50.0,0.0031427777643002973,6.866545930793659,180.2573000439549,678.135062181939,211.7829444789014,1109.6828961504461,1086.0293729186883,secondary,,asphalt,False,False,False,False,False
w862981944_b15_B,20.0,car,motorcycle,862981944,15,True,,3.250975325392464,0.0,B,B,2,2,0.39620710085398014,0.9853053552345252,0.6248079530970875,1251118172014,2985248140101,1252118172431,2986248140153,2.0,50.0,0.0034967536843476185,9.82784218602649,157.1722133763385,701.4727010291695,188.08851417166846,1131.8828550706826,1104.4210664522152,secondary,,asphalt,False,False,False,False,False
w862981944_b16_B,20.0,car,motorcycle,862981944,16,False,only 1 samples in the sparser domain,3.538699217458764,0.0,B,B,1,1,0.3534418899189988,0.9716375354812946,0.5860182649514833,1250118171545,2984248140049,1250118171545,2984248140049,2.0,50.0,0.0044673745791587996,3.0732617242776135,139.52055776237964,719.1530557022114,170.01064569443437,1149.0835064089863,1119.0050882900014,secondary,,asphalt,False,False,False,False,False
w862981944_b17_B,20.0,car,motorcycle,862981944,17,False,only 1 samples in the sparser domain,0.3219717190964418,2.733838269894818,B,B,1,2,0.33323775570159003,0.9688580565907077,0.5682077827447382,1249118171128,2982248139841,1249118171128,2983248139945,2.0,50.0,0.0032787174237355393,17.67345088328689,121.99845834696525,735.9134545250715,152.513111817332,1166.4189445747268,1134.4544987975335,secondary,,asphalt,False,False,False,False,False
w862981944_b18_B,20.0,car,motorcycle,862981944,18,True,,3.452631575894629,0.0,B,B,2,2,0.3314629185449367,0.97118652238954,0.5673731745180983,1247118170243,2980248139685,1248118170660,2981248139789,2.0,50.0,0.0005048816241052446,19.436549775487034,98.2723576396826,757.9154720580912,129.41316766262676,1190.0418054276427,1156.1552210921955,secondary,,asphalt,False,False,False,False,False
w862981944_b19_B,20.0,car,motorcycle,862981944,19,False,only 1 samples in the sparser domain,1.2910784595513853,0.0,B,B,1,1,0.32751697819762204,0.9794557583779251,0.566381841395183,1246118169826,2979248139632,1246118169826,2979248139632,2.0,50.0,0.0005048816241052446,20.203432970492656,79.11144002354065,775.6677518254745,111.0193813711704,1209.148591550716,1173.8311037589112,secondary,,asphalt,False,False,False,False,False
w862981944_b1_B,20.0,car,motorcycle,862981944,1,True,,5.275728531578332,0.0,B,B,2,2,0.7162691041728229,0.9857094030770441,0.8402578122913957,1278118183576,3011248141716,1279118183993,3012248141768,2.0,50.0,0.0037558293770011547,26.027776259021806,215.97085576661513,417.03912640030956,101.30015836519348,894.7659533808253,937.0755171599976,secondary,,asphalt,False,False,False,False,False
w862981944_b20_B,20.0,car,motorcycle,862981944,20,False,only 1 samples in the sparser domain,3.2946770744705773,0.0,B,B,1,2,0.32132750646374847,0.9624992355506073,0.5561272150621122,1245118169358,2977248139424,1245118169358,2978248139528,2.0,50.0,0.0005048816241052446,18.742872409865935,61.20685443320866,792.3450116193991,94.13576247835275,1227.0290069567484,1190.4167541653505,secondary,,asphalt,False,False,False,False,False
w862981944_b21_B,20.0,car,motorcycle,862981944,21,False,only 1 samples in the sparser domain,3.515188185244809,0.0,B,B,1,1,0.34193953152498846,0.9704159598169918,0.5760412994605458,1244118168941,2976248139372,1244118168941,2976248139372,2.0,50.0,0.0005048816241052446,7.667004067389094,44.44883096107565,808.033916362774,78.68276860382768,1243.8033261018657,1206.0068836173289,secondary,,asphalt,False,False,False,False,False
w862981944_b2_B,20.0,car,motorcycle,862981944,2,True,,5.269711075617359,0.0,B,B,2,2,0.7283777184326253,0.9825353894011035,0.8459650614601568,1276118182743,3009248141560,1277118183160,3010248141611,2.0,50.0,0.0014493885711916827,15.820952554703297,221.5339745323007,437.9372773565233,121.82842184936104,910.8270256971368,946.8599971268723,secondary,,asphalt,False,False,False,False,False
w862981944_b3_B,20.0,car,motorcycle,862981944,3,True,,5.941912792391288,0.0025770816719159484,B,B,2,2,0.7644058136130985,0.9863220325885348,0.8683031128617265,1274118181910,3007248141455,1275118182326,3008248141507,2.0,50.0,1.0731054003232768e-05,2.0691163140630873,229.15700802274478,459.33020857562815,142.90214000736862,927.6744112111601,957.534361339304,secondary,,asphalt,False,False,False,False,False
w862981944_b4_B,20.0,car,motorcycle,862981944,4,False,only 1 samples in the sparser domain,0.17883272462983496,0.0158684771024582,B,B,1,2,0.7635715148275346,0.988969175983859,0.8689929181666177,1273118181493,3005248141299,1273118181493,3006248141403,2.0,50.0,2.698781625473229e-05,5.966943711984329,239.07683753371282,482.460974287898,165.78094073507856,946.0944195078557,969.4712705377598,secondary,,asphalt,False,False,False,False,False
w862981944_b5_B,20.0,car,motorcycle,862981944,5,False,only 1 samples in the sparser domain,0.7821163938148188,0.0,B,B,2,1,0.7505654969604234,0.9880702588947675,0.86116865067138,1271118180660,3004248141247,1272118181076,3004248141247,2.0,50.0,2.0398247595057922e-06,9.348813769250226,248.07130323090095,500.665167180673,183.8289190540672,960.731182377223,979.1388940780238,secondary,,asphalt,False,False,False,False,False
w862981944_b6_B,20.0,car,motorcycle,862981944,6,True,,5.762905841035357,0.9130368124480697,B,B,2,2,0.7593748025124335,0.9914185624835579,0.8676740604012041,1269118179826,3002248141143,1270118180243,3003248141195,2.0,50.0,0.0009936856940723877,4.313468100392685,257.47817045145155,517.7323307301764,200.7776219152426,974.5747719554637,988.4446983246746,secondary,,asphalt,False,False,False,False,False
w862981944_b7_B,20.0,car,motorcycle,862981944,7,False,only 1 samples in the sparser domain,3.135895038246311,0.45742681090013093,B,B,1,2,0.7838328775961542,0.9826679022290818,0.8776374020776447,1268118179410,3000248140987,1268118179410,3001248141039,2.0,50.0,0.0012895191778819809,2.0759014943466396,269.2188209248519,537.7691074116035,220.72338647539448,990.790836673485,999.3905736602009,secondary,,asphalt,False,False,False,False,False
w862981944_b8_B,20.0,car,motorcycle,862981944,8,True,,2.5386385834693805,0.0,B,B,2,3,0.7791190282359493,0.9780692424838365,0.872944647587393,1266118178524,2997248140830,1267118178941,2999248140934,2.0,50.0,0.0006761449208231413,13.924355228854475,281.73778474165744,560.5653927997612,243.4972073150286,1009.0121048346467,1011.6154977024116,secondary,,asphalt,False,False,False,False,False
w862981944_b9_B,20.0,car,motorcycle,862981944,9,True,,4.536818360489137,0.0,B,B,2,2,0.7397781199128006,0.9790047425174545,0.8510266081652664,1264118177639,2995248140726,1265118178108,2996248140778,2.0,50.0,0.0008410211777120397,5.273373731831032,270.16125218255246,584.5581303154313,267.471326421694,1028.3809978927866,1024.8595480757317,secondary,,asphalt,False,False,False,False,False
w862981953_b0_A,20.0,car,motorcycle,862981953,0,False,only 1 samples in the sparser domain,0.7190517478144014,0.0,A,A,1,1,0.40459553382340363,0.8579469401337252,0.5891701793502114,1362118215764,3076248146507,1362118215764,3076248146507,,,0.11072400576785572,15.709820913468292,1.133053554784922,349.06987276547096,5.80718333777222,289.49643346169216,500.4566407066992,unclassified,True,asphalt,True,False,False,False,False
w1265232969_b0_A,50.0,car,motorcycle,1265232969,0,False,heading differs by 87 deg,10.405096461979666,87.00601780340537,A,A,2,2,0.30787949434922607,0.655105129208133,0.4491029235333304,1394118226805,3100248148851,1406118230972,3101248148955,1.0,,0.09570393128669974,6.321348034032258,1.1753962446480162,172.71430442034887,6.321348034032258,8.026127925631029,176.3178200523525,tertiary,True,asphalt,True,False,False,False,False
w137735208_b0_A,50.0,car,motorcycle,137735208,0,True,,2.8881001907388995,0.0,A,A,4,3,0.3959474199744481,0.9651539867229655,0.6181830076288177,1371118218837,3083248147132,1374118219878,3085248147289,,,1.7357681346948655e-05,17.486531750815,111.17587103376201,285.5207002225153,103.60161533991396,171.8233254331842,382.9530855702978,unclassified,,asphalt,False,True,False,False,False
w137735208_b1_A,50.0,car,motorcycle,137735208,1,True,,0.8268854120400312,0.0,A,A,4,2,0.45827904036655154,0.9684388245639186,0.6661945775633901,1375118220243,3086248147393,1378118221232,3087248147497,,,1.7357681346948655e-05,23.48142219229106,139.84831406215216,248.1094869398113,126.80000127229971,123.83342314485039,334.9814272934542,unclassified,,asphalt,False,True,False,False,False
w137735208_b2_A,50.0,car,motorcycle,137735208,2,True,,1.8001438329850874,0.0,A,A,4,4,0.4556825675148002,0.9769529245233293,0.6672184177523005,1379118221597,3088248147601,1382118222639,3091248147862,,,1.7357681346948655e-05,30.415954992181717,88.59630190389755,213.37264326447934,75.54612830446113,72.57955009450585,283.7545716028053,unclassified,,asphalt,False,True,False,False,False
w137735208_b3_A,50.0,car,motorcycle,137735208,3,True,,5.663327249838162,0.0,A,A,6,4,0.43344270178807803,0.9761908259752661,0.6504788921029296,1383118223003,3092248147966,1388118224722,3095248148278,,,1.7357681346948655e-05,20.531515884688805,33.591259683046715,184.25596698084271,20.531515884688805,17.564936530105303,228.7815637602858,unclassified,,asphalt,False,True,False,False,False
w137735210_b0_A,50.0,car,motorcycle,137735210,0,False,only 1 samples in the sparser domain,2.6013423978445487,0.0,A,A,3,1,0.3213888968708502,0.9243711715412488,0.5450528700235028,1390118225399,3096248148382,1392118226128,3096248148382,,,,5.037345736976883,8.074974002032539,174.5727476458193,5.037345736976883,8.003236423450321,203.2346767322753,unclassified,,,False,True,False,False,False
w22868496_b0_B,50.0,car,motorcycle,22868496,0,True,,0.2900437598667015,0.08095085174410599,B,B,3,5,0.6578906350929491,0.9719386642132685,0.799643261130024,1211118153785,2956248137705,1213118154670,2960248138070,2.0,50.0,0.0009865903751113158,5.14500919103786,57.08028469976674,948.3986461026554,13.211364911646891,1396.5524830534691,1352.1780545088857,secondary,,asphalt,False,False,False,False,False
w23064623_b1_A,50.0,car,motorcycle,23064623,1,True,,2.0619037615601297,4.705196300742585,A,A,7,3,0.4445926574254929,0.7555136496713205,0.5795652001531884,1221118158420,2967248138643,1233118164045,2969248138799,2.0,50.0,0.03873011436177727,35.558156820104934,2.1233618469879683,882.564013701829,20.773442636869703,1332.1920192656937,1294.5210932143684,secondary,True,asphalt,True,False,False,False,False
w23064623_b2_A,50.0,car,motorcycle,23064623,2,True,,13.114206026181266,29.916162319907116,A,A,5,3,0.5776598011798567,0.8110772048395578,0.6844900999204685,1234118164514,2970248138851,1238118166337,2972248139007,2.0,50.0,0.03873899924590475,32.905004360040046,2.207068299728077,852.320605336608,49.96689903391053,1300.844304250166,1265.459848874126,secondary,True,asphalt,True,False,False,False,False
w23064624_b0_A,50.0,car,motorcycle,23064624,0,True,,12.212964636482367,7.354893032810551,A,A,2,3,0.4085343183320964,0.9420642962685221,0.6203753662913017,1241118167639,2973248139112,1242118168056,2975248139268,1.0,50.0,0.012674713451814201,16.303668674349115,20.748679048451784,828.855383689499,61.108397647038515,1267.6064521635778,1229.1862742396295,secondary,True,asphalt,False,False,False,False,False
w245122745_b0_A,50.0,car,motorcycle,245122745,0,True,,2.5829895106811875,4.794652690983753,A,A,4,5,0.33576419507586097,0.9544873783508885,0.5661119026323813,1299118192431,3019248142184,1305118194826,3023248142341,1.0,,0.014083155195310778,26.084981459625872,150.94462132516202,352.13508709591747,37.49070385837649,817.2394225832783,870.9178642626212,unclassified,True,asphalt,False,False,False,False,False
w245122745_b1_A,50.0,car,motorcycle,245122745,1,True,,2.595670509190403,0.0,A,A,4,4,0.3985431244672043,0.9663589161416222,0.6205930242887228,1306118195191,3024248142393,1309118196441,3027248142549,1.0,,0.00040613458242486804,72.45730246491382,105.38532188002523,313.90465586299075,13.30781620802881,772.0541645817283,834.9463403274492,unclassified,True,asphalt,False,False,False,False,False
w245122745_b2_A,50.0,car,motorcycle,245122745,2,True,,2.0820039309940923,0.0,A,A,4,4,0.4556509316115507,0.9535286501741584,0.659148100027725,1310118196805,3028248142601,1313118198003,3031248142809,1.0,,0.006494359830521868,73.2433415875503,58.28439869151851,276.21433738659147,58.91252015413358,724.1353593708977,797.8164944160908,unclassified,True,asphalt,False,False,False,False,False
w245122745_b3_A,50.0,car,motorcycle,245122745,3,True,,13.251910844217427,6.156280577112881,A,A,3,6,0.3391323443504412,0.9427367852554984,0.56543128326004,1314118198420,3032248142862,1316118199201,3037248143226,1.0,,0.023479180105114215,34.67230338873819,12.627445252469125,256.59869750091354,104.19504016428571,677.0252318888362,755.726458635319,unclassified,True,asphalt,False,False,False,False,False
w25626902_b0_A,50.0,car,motorcycle,25626902,0,True,,1.3079925180304945,0.1261432464635419,A,A,5,3,0.29979074077663703,0.9841958327783414,0.5431876266796751,1330118204566,3049248144164,1334118206024,3051248144268,,,0.0052995611962969305,20.596402311890305,91.33199845677291,267.41835219385166,113.83036318562755,553.3040162172035,635.3885310649683,unclassified,,asphalt,False,False,False,False,False
w25626902_b1_A,50.0,car,motorcycle,25626902,1,True,,4.6320613622007025,2.523241176971979,A,A,3,4,0.40419426311794143,0.9802709809255814,0.6294600120667849,1335118206389,3052248144320,1337118207118,3055248144580,,,0.006093741484600881,19.18384433728561,136.56283619594615,271.82966848516827,67.78753667266294,506.9635487686137,599.8896890071093,unclassified,,asphalt,False,False,False,False,False
w69488562_b0_B,50.0,car,motorcycle,69488562,0,True,,0.3465164069504919,0.0,B,B,4,3,0.3596789270053552,0.9505286028109836,0.5847094218045011,1367118217535,3080248146872,1370118218524,3082248147028,,,,18.909461169345587,58.09028673079974,330.4404215663967,50.50724966719963,224.912333579921,436.04678985080477,unclassified,,,False,False,False,False,False
w69488562_b1_B,50.0,car,motorcycle,69488562,1,False,only 1 samples in the sparser domain,2.7781826266022427,0.0,B,B,1,1,0.35957924336466757,0.9330023769498622,0.579213508786758,1366118217170,3079248146768,1366118217170,3079248146768,,,,6.27470882849209,27.853661559518994,357.2773006122465,20.271145335341185,255.1360087567425,466.28333986744235,unclassified,,,False,False,False,False,False
w695751889_b0_B,50.0,car,motorcycle,695751889,0,True,,0.3616263883563377,0.9390929288566383,B,B,4,3,0.7181557451695109,0.9755954221534985,0.8370361147409406,1207118151962,2953248137445,1210118153316,2955248137601,2.0,50.0,0.009084945944665307,7.263091793237526,101.5267956399904,989.3335519395647,15.247552303622262,1441.061096448598,1395.4731273052275,secondary,,asphalt,False,False,False,False,False
w711388111_b0_A,50.0,car,motorcycle,711388111,0,False,only 1 samples in the sparser domain,3.134704756331534,0.0,A,A,1,3,0.686328837901093,0.9014745251744977,0.7865799153680779,1356118213680,3071248145934,1356118213680,3073248146143,,,,5.239642388383004,4.643309938584522,342.10320426187764,21.20943868761235,302.4655288401646,504.3294198236308,unclassified,True,asphalt,False,False,False,False,False
w711388114_b0_A,50.0,car,motorcycle,711388114,0,False,only 1 samples in the sparser domain,2.1399841059757057,0.0,A,A,2,1,0.3425215627993903,0.8950091617642428,0.5536785500696778,1363118216128,3077248146559,1364118216493,3077248146559,,,0.00012705299473320266,10.789627465565266,1.0607082075980305,357.9893354420017,6.865368206793637,282.1061766409372,493.22566557046304,unclassified,True,,False,False,False,False,False
w711388115_b0_B,50.0,car,motorcycle,711388115,0,False,only 1 samples in the sparser domain,7.864564287246949,0.0,B,B,1,1,0.3479615083290119,0.916044459743569,0.5645779059694128,1365118216805,3078248146664,1365118216805,3078248146664,,,,2.339716604544957,13.720980850907127,370.19479912537764,6.196714509818133,269.2476322413756,480.4063437144282,unclassified,,,False,False,False,False,False
w716932550_b0_A,50.0,car,motorcycle,716932550,0,True,,2.2166094249291723,1.7771726282614964,A,A,5,4,0.274513127682702,0.8769121433779686,0.4906362147066074,1318118199982,3038248143278,1322118201545,3041248143486,,,0.0826722909297471,18.004567481960358,1.0017460618285636,248.7931300242428,126.4853534177438,654.4000968982355,736.1654787199277,unclassified,True,asphalt,True,False,False,False,False
w717148552_b0_A,50.0,car,motorcycle,717148552,0,True,,5.698580204571701,5.462115895459931,A,A,5,6,0.6478216823680994,0.9294549376610807,0.7759646006107097,1351118211858,3065248145361,1355118213316,3070248145882,2.0,,0.015034151557230672,11.750553116735015,26.361380129418535,335.11372111772044,41.95966001286888,317.6234423633189,503.9003099261684,unclassified,,asphalt,False,False,False,False,False
w717185016_b0_A,50.0,car,motorcycle,717185016,0,True,,2.9006808527300136,0.0,A,A,5,3,0.6079136925688271,0.9824228899572018,0.7728054908565422,1346118210139,3061248145049,1350118211545,3063248145205,2.0,,,16.47519830633781,86.97987312002927,304.00066853454575,29.87225421740511,373.21100872017195,525.9764805404858,unclassified,,asphalt,False,False,False,False,False
w717185017_b0_A,50.0,car,motorcycle,717185017,0,True,,9.37592339527382,0.0035072559724085295,A,A,4,3,0.47577968079191135,0.9902879695688392,0.6864101500222242,1338118207430,3056248144632,1341118208420,3058248144789,,,3.881993478588824e-06,30.943944471407434,167.34950524490807,276.776527339056,15.827951070840635,454.6516164467318,567.8953366190536,unclassified,,asphalt,False,False,False,False,False
w717185017_b1_A,50.0,car,motorcycle,717185017,1,True,,8.067326494693283,0.0,A,A,3,2,0.5388545206513328,0.9876673567144485,0.7295265725560194,1342118208785,3059248144841,1345118209774,3060248144945,,,3.881993478588824e-06,18.396255661004485,129.60490485228587,287.0808031035628,19.29290398774492,413.32080952838965,545.669671520369,unclassified,,asphalt,False,False,False,False,False
w718496900_b0_A,50.0,car,motorcycle,718496900,0,False,only 1 samples in the sparser domain,1.7188933427114703,0.08497982281397753,A,A,1,2,0.7135902594630246,0.5024073076957395,0.598759518550413,1357118214045,3074248146247,1357118214045,3075248146351,,,0.10921484734581514,15.647854417344567,0.48349337830984607,340.1419705795915,10.644806122908983,300.8230682498829,510.4231212017381,unclassified,True,asphalt,True,False,False,False,False
w72561441_b0_B,50.0,car,motorcycle,72561441,0,True,,4.201434710867156,0.0,B,B,3,3,0.7775405537151018,0.9846461036598756,0.874987015134006,1203118150087,2949248137028,1205118151024,2951248137237,2.0,50.0,0.000737950253281285,9.4265600771563,157.04091138846118,1043.8570542349592,43.232265277498776,1496.298618137818,1447.0303703393108,secondary,,asphalt,False,False,False,False,False
w72561441_b10_B,50.0,car,motorcycle,72561441,10,True,,2.8817980730142936,0.0,B,B,3,3,0.8939842352257005,0.9682580216001299,0.9303802485765387,1170118135452,2918248134268,1172118136337,2920248134424,2.0,50.0,0.0003241289120236372,12.89465675126251,638.0847661706475,1540.8168208554773,13.726617449945161,1987.651114519744,1908.2364795931544,secondary,,asphalt,False,False,False,False,False
w72561441_b11_B,50.0,car,motorcycle,72561441,11,True,,8.271647799235058,0.0,B,B,3,2,0.7694966849812427,0.9772830851207833,0.8671886151747407,1167118134150,2916248134059,1169118135035,2917248134164,2.0,50.0,0.0003241289120236372,38.148190526433304,598.2685336897869,1587.799665360686,53.81286577196223,2030.0017134625286,1945.7099515231512,secondary,,asphalt,False,False,False,False,False
w72561441_b1_B,50.0,car,motorcycle,72561441,1,True,,0.6555162986684769,0.0,B,B,4,4,0.7615751710312721,0.9955834694103981,0.8707534961124941,1199118148212,2945248136611,1202118149618,2948248136924,2.0,50.0,0.0006057146335319021,58.947133142117565,210.51302660898077,1098.4218401847224,97.96594545752278,1549.0594786531722,1494.8743203074657,secondary,,asphalt,False,False,False,False,False
w72561441_b2_B,50.0,car,motorcycle,72561441,2,True,,1.378970141813946,0.0,B,B,3,2,0.7486064647561065,0.992109751139105,0.8618003094976853,1196118146858,2943248136455,1198118147795,2944248136560,2.0,50.0,0.00020900777428375358,109.6262970984293,260.3967057607941,1148.969934310156,148.64505456632543,1597.959571653548,1539.4447615092863,secondary,,asphalt,False,False,False,False,False
w72561441_b3_B,50.0,car,motorcycle,72561441,3,True,,2.838928732586215,0.0,B,B,3,3,0.6960148102228739,0.9951903513364485,0.8322663176658499,1193118145504,2940248136195,1195118146389,2942248136351,2.0,50.0,0.0013198486924538278,132.44617442918815,304.7740571199521,1193.6954701069071,139.7168075454899,1641.3351714369085,1579.2380692857814,secondary,,asphalt,False,False,False,False,False
w72561441_b4_B,50.0,car,motorcycle,72561441,4,True,,2.285632171905426,0.0,B,B,3,3,0.6214780640565386,0.9814023472139316,0.7809737708829005,1190118144149,2937248135882,1192118145035,2939248136091,2.0,50.0,0.003876856331908394,86.94507878785573,357.531717311289,1245.976142408206,87.68867321391866,1693.3863910479924,1628.1368516348787,secondary,,asphalt,False,False,False,False,False
w72561441_b5_B,50.0,car,motorcycle,72561441,5,True,,7.124123990171082,0.0,B,B,3,3,0.5933015503770408,0.9946028109677693,0.7681792692832451,1187118142795,2934248135674,1189118143681,2936248135830,2.0,50.0,0.0007423967667359775,34.91445480638287,409.119655231402,1295.3495780919486,35.744714047644244,1745.409989212597,1679.208338943478,secondary,,asphalt,False,False,False,False,False
