recording_id,domain,stream_label,stream_id,index_before,index_after,t_before_ns,t_after_ns,dt_ms,periods,missing_estimate,over_1p5_periods,over_2_periods,over_250ms,non_monotonic
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,364,365,2190023430829,2190025084944,1.654115,12.973552733746931,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,365,366,2190025084944,2190026739839,1.654895,12.979670428787676,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,375,376,2190027451768,2190027692808,0.24104,1.8905246315657378,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,383,384,2190028118434,2191016423746,988.305312,7751.475007647119,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,384,385,2191016423746,2191018093904,1.670158,13.099381171617033,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,385,386,2191018093904,2191019747809,1.653905,12.971905662005192,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,386,387,2191019747809,2191021401715,1.653906,12.971913505203963,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,387,388,2191021401715,2191023055830,1.654115,12.973552733746931,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,388,389,2191023055830,2191024709527,1.653697,12.970274276660993,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,389,390,2191024709527,2191026382393,1.672866,13.120620553886697,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,399,400,2191027095309,2191027336610,0.241301,1.8925717064447565,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,407,408,2191027760256,2192016037808,988.277552,7751.257280449258,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,408,409,2192016037808,2192017696455,1.658647,13.009098110573417,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,409,410,2192017696455,2192019349579,1.653124,12.965780123765677,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,410,411,2192019349579,2192021003487,1.653908,12.971929191601502,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,411,412,2192021003487,2192022656871,1.653384,12.967819355445926,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,412,413,2192022656871,2192024310569,1.653698,12.970282119859764,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,413,414,2192024310569,2192025976924,1.666355,13.069553486694014,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,423,424,2192026688381,2192026930674,0.242293,1.9003521596247814,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,431,432,2192027355049,2193015660831,988.305782,7751.478693950541,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,432,433,2193015660831,2193017322028,1.661197,13.029098267437393,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,433,434,2193017322028,2193018974631,1.652603,12.96169381720641,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,434,435,2193018974631,2193020630309,1.655678,12.985811653424733,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,435,436,2193020630309,2193022283954,1.653645,12.969866430324943,12,True,True,False,False
