recording_id,domain,stream_label,stream_id,index_before,index_after,t_before_ns,t_after_ns,dt_ms,periods,missing_estimate,over_1p5_periods,over_2_periods,over_250ms,non_monotonic
car_2e84f0c3e245,car,temperature,246-1,334,335,1073056464619,1073058118524,1.653905,11.687548583139002,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,342,343,1073058797221,1073059038264,0.241043,1.703363719878454,1,True,False,False,False
car_2e84f0c3e245,car,temperature,246-1,347,348,1073059430608,1074047749931,988.319323,6984.095279485548,6983,True,True,True,False
car_2e84f0c3e245,car,temperature,246-1,348,349,1074047749931,1074049406076,1.656145,11.703377853155255,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,349,350,1074049406076,1074051061494,1.655418,11.698240407038371,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,350,351,1074051061494,1074052714879,1.653385,11.683873931170941,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,351,352,1074052714879,1074054368784,1.653905,11.687548583139002,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,352,353,1074054368784,1074056024150,1.655366,11.697872941841567,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,353,354,1074056024150,1074057677795,1.653645,11.68571125715497,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,361,362,1074058364723,1074058605295,0.240572,1.7000353331920006,1,True,False,False,False
car_2e84f0c3e245,car,temperature,246-1,366,367,1074059009150,1075047328472,988.319322,6984.09527241891,6983,True,True,True,False
car_2e84f0c3e245,car,temperature,246-1,367,368,1075047328472,1075048985607,1.657135,11.710373825171366,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,368,369,1075048985607,1075050641494,1.655887,11.701554660448025,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,369,370,1075050641494,1075052297170,1.655676,11.7000635997456,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,370,371,1075052297170,1075053967325,1.670155,11.802381457140838,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,371,372,1075053967325,1075055620452,1.653127,11.682050738463714,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,372,373,1075055620452,1075057275607,1.655155,11.696381881139143,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,380,381,1075057956546,1075058197326,0.24078,1.701505193979224,1,True,False,False,False
car_2e84f0c3e245,car,temperature,246-1,385,386,1075058590191,1076046907743,988.317552,6984.0827644689425,6983,True,True,True,False
car_2e84f0c3e245,car,temperature,246-1,386,387,1076046907743,1076048567638,1.659895,11.729877747155678,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,387,388,1076048567638,1076050222795,1.655157,11.696396014415942,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,388,389,1076050222795,1076051876961,1.654166,11.68939297576143,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,389,390,1076051876961,1076053533369,1.656408,11.705236379054483,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,390,391,1076053533369,1076055188993,1.655624,11.699696134548795,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,391,392,1076055188993,1076056853367,1.664374,11.761529220549784,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,399,400,1076057534827,1076057776128,0.241301,1.705186912585683,1,True,False,False,False
car_2e84f0c3e245,car,temperature,246-1,404,405,1076058167951,1077046489045,988.321094,6984.107794502155,6983,True,True,True,False
car_2e84f0c3e245,car,temperature,246-1,405,406,1077046489045,1077048144671,1.655626,11.699710267825596,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,406,407,1077048144671,1077049802587,1.657916,11.715892869761854,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,407,408,1077049802587,1077051471961,1.669374,11.79686241255035,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,408,409,1077051471961,1077053126389,1.654428,11.69124443502226,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,409,410,1077053126389,1077054779774,1.653385,11.683873931170941,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,410,411,1077054779774,1077056434411,1.654637,11.692721362447884,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,418,419,1077057114827,1077057356388,0.241561,1.7070242385697123,1,True,False,False,False
car_2e84f0c3e245,car,temperature,246-1,423,424,1077057754722,1078046097586,988.342864,6984.261635220126,6983,True,True,True,False
