candidate_id,domain,recording_id,start_ns,end_ns,duration_s,state,manoeuvre,evidence_source_count,evidence_sources,review_status,automatic_label_is_not_final,evidence_peak_lateral_offset_m,evidence_mean_lateral_offset_m,evidence_crossed_to_left,evidence_duration_beyond_s,evidence_distance_beyond_m,evidence_mean_speed_mps,evidence_mean_heading_error_deg,evidence_median_gps_accuracy_m,evidence_road_class,evidence_road_oneway,evidence_against_oneway,evidence_min_distance_to_junction_m,evidence_min_distance_to_roundabout_m,evidence_marking_continuity,evidence_marking_reason,evidence_marking_start_ns,evidence_marking_end_ns,evidence_marking_observed_frames,evidence_marking_frame_interval_s,evidence_marking_continuity_side,evidence_marking_continuity_confidence,evidence_marking_continuity_reason,evidence_marking_duty_cycle_left,evidence_marking_duty_cycle_right,evidence_marking_mean_marking_pixels,evidence_marking_vision_lateral_offset
motorcycle_slc_041,motorcycle,motorcycle_5ab8604a14df,2895248132445,2900248132810,5.000000365,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.9868032745255437,1.7293629591985822,False,5.000000365,114.25561335811835,22.786666870117188,0.7131834763994741,3.0,secondary,None,False,0.11463207765713578,152.81533644062435,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_042,motorcycle,motorcycle_5ab8604a14df,2917248134164,2926248134997,9.000000833,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,2.395082058868222,1.8822330587573937,False,9.000000833,147.14714003374502,16.796700191497802,1.2231381471506666,3.0,secondary,None,False,4.554738890290726,553.5619246244574,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_043,motorcycle,motorcycle_5ab8604a14df,2956248137705,2958248137914,2.000000209,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.5122302201489193,-1.3870533736178448,True,2.000000209,20.826540417790966,10.925666809082031,2.042691986946475,3.0,secondary,None,False,3.1338011793099994,55.928759747141534,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_044,motorcycle,motorcycle_5ab8604a14df,2961248138122,2971248138955,10.000000833,not_evaluable,roundabout_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,8.244877151694963,5.360625615576466,False,10.000000833,88.98125952498594,7.471818230368874,12.687934717877875,3.0,secondary,True,False,5.343653807789852,1.4210678791235947,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_045,motorcycle,motorcycle_5ab8604a14df,2973248139112,2984248140049,11.000000937,not_evaluable,roundabout_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,2.509177880105789,-1.9881810705370213,True,11.000000937,136.7052664024177,11.976333459218344,2.6159116843282,3.0,secondary,True,False,3.0732617242776135,8.942158815552892,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_046,motorcycle,motorcycle_5ab8604a14df,2992248140518,2998248140882,6.000000364,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.844226607908025,-1.504403316668308,True,6.000000364,65.62528442802068,11.039143017360143,1.3833494006771372,3.0,secondary,None,False,0.19986781847159857,230.69995551938993,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_047,motorcycle,motorcycle_5ab8604a14df,3014248141872,3020248142237,6.000000365,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,2.9850613756203437,-0.7860290562478583,True,6.000000365,63.393844957174224,8.682000228336879,8.007700268149204,4.0,secondary,None,False,1.5039840488456684,160.35801824218143,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_048,motorcycle,motorcycle_5ab8604a14df,3022248142289,3032248142862,10.000000573,not_evaluable,lane_keeping_or_drift,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,3.188113610600168,2.6046017484675983,False,10.000000573,115.463027628286,11.221818403764205,1.5159395492579868,4.0,unclassified,True,False,35.62857249506102,31.282184298921546,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_049,motorcycle,motorcycle_5ab8604a14df,3038248143278,3040248143435,2.000000157,not_evaluable,roundabout_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,3.5844247286379622,2.9459960386618333,False,2.000000157,12.095873664029568,4.1939999262491865,14.164210267793857,3.0,unclassified,True,False,14.641751957080409,0.462521230750274,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_050,motorcycle,motorcycle_5ab8604a14df,3042248143591,3046248143903,4.000000312,not_evaluable,roundabout_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,3.2387092249904943,-2.441820419306013,True,4.000000312,46.17969373575761,9.54960012435913,3.87250024869216,3.0,unclassified,True,False,1.0833702294483794,2.4374105259348235,,no dense frozen semantic block covers this window,,,,,,,,,,,
